BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft²),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes
105828,1602376000.0,,535-555 freeport st,boston,2122.0,535  555 freeport st,boston,2122.0,60953.0,,Supermarket/Grocery Store,Supermarket/Grocery Store (60953.0),188.7,67.0,11504181.7,5250619.2,278860.386,1832814.0,375983.464,,,,,,,,,,,,,,,,,,,,,,21.18,in compliance,654843.85,2025.0,No,No,No,No,No,No,,
105829,902170000.0,smith senior residences llc,122 dewitt dr,boston,2119.0,122 dewitt dr,boston,2119.0,21713.0,,Social/Meeting Hall,Social/Meeting Hall (21713.0),59.4,,1289310.3,842584.9,44749.684,130927.7,26858.508,,,,,,,,,,,,,,,,,,,,,,2.27,in compliance,71608.192,2030.0,Yes,No,No,No,Yes,Yes,,
105830,902505000.0,smith senior residences llc,757 shawmut ave,boston,2119.0,757 shawmut st,boston,2119.0,103792.0,,Multifamily Housing,Multifamily Housing (103792.0),51.8,53.0,5371735.1,1518086.0,80625.547,1129440.0,231693.322,,,,,,,,,,,,,,,,,,,,,,23.61,in compliance,312318.869,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
105831,801946000.0,smookler deborah c,2000 washington st,boston,2119.0,2000 washington st,boston,2119.0,18000.0,47000.0,Parking,"Parking (95500.0),Transportation Terminal/Station (18000.0)",200.7,,3613179.8,,,442007.0,90673.316,,,,,,,,,,2105051.9,156215.901,,,,,,,,,,,9.3,in compliance,246889.217,2025.0,No,No,No,No,No,No,,
105832,304782010.0,smullyan clinton i jr truste,449-463 washington st,boston,2111.0,449  463 washington st,boston,2111.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,Yes,No,No,No,Yes,Yes,,
105833,801154010.0,snh medical office,549 albany st,boston,2118.0,549 albany st,boston,2118.0,105462.0,0.0,Laboratory,"Distribution Center (14000.0),Office (16320.0),Laboratory (70660.0),Parking (62550.0),Refrigerated Warehouse (4482.0)",193.5,,20411724.7,10192348.4,541315.624,2993900.0,614168.646,,,,,,,,,,,,,,,,,,4188.7,310.843,,,1.52,in compliance,1155795.113,2025.0,No,No,No,No,No,No,,
105834,602671015.0,snh seaport llc,50 northern av,boston,2110.0,50 northern av,boston,2110.0,587374.0,236735.0,Office,"Office (289175.0),Laboratory (266930.0),Parking (236735.0),Retail Store (31269.0)",164.8,,96805281.2,41017489.0,2178438.841,16350470.0,3354135.416,,,,,,,,,,,,,,,,,,,,,,19.64,in compliance,5532574.257,2025.0,No,No,No,No,No,No,,
105835,602671017.0,snh seaport llc,11 fan pier bl,boston,2110.0,11 fan pier bl,boston,2110.0,547105.0,285239.0,Office,"Office (289687.0),Laboratory (237016.0),Parking (285239.0),Retail Store (20402.0)",142.8,,78143297.6,30020039.2,1594364.282,14104120.0,2893319.177,,,,,,,,,,,,,,,,,,,,,,17.85,in compliance,4487683.459,2025.0,No,No,No,No,No,No,,
105836,1001492000.0,,46 s huntington ave,boston,2116.0,82  46 s huntington av,boston,2116.0,80124.0,,Multifamily Housing,Multifamily Housing (80124.0),57.3,89.0,4591434.1,3870301.2,205551.697,211352.0,43356.749,,,,,,,,,,,,,,,,,,,,,,43.26,in compliance,248908.446,2025.0,No,No,No,No,No,No,,
105837,306532000.0,so wa north llc,450 harrison ave,boston,2118.0,450 harrison av,boston,2118.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
105838,300648000.0,society of preservation,141 cambridge st,boston,2114.0,14  16 lynde st,boston,2114.0,19653.0,,Museum,Museum (19653.0),49,,963563.9,626238.2,33259.511,98864.5,20281.064,,,,,,,,,,,,,,,,,,,,,,28.05,in compliance,53540.575,2030.0,Yes,No,No,No,Yes,Yes,,
105839,2100065000.0,,61 brookline ave,boston,2215.0,61  65 brookline av,boston,2215.0,88434.0,11250.0,Multifamily Housing,"Restaurant (9000.0),Multifamily Housing (71834.0),Other - Restaurant/Bar (600.0),Bank Branch (7000.0),Parking (14830.0)",38.4,44.0,3393534,65622.6,3485.216,975355.0,200084.325,,,,,,,,,,,,,,,,,,,,,,22.22,in compliance,203569.541,2025.0,No,No,No,No,No,No,,
105840,501486000.0,somerset club,42-43 beacon st,boston,2108.0,42  43 beacon st,boston,2108.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
105841,503809000.0,somerset condo tr,400-416 commonwealth ave,boston,2215.0,416  400 commonwealth av,boston,2215.0,215278.0,,Multifamily Housing,"Office (28326.0),Multifamily Housing (186952.0)",42.7,93.0,9201806.1,2541800.1,134995.003,1951936.0,400420.151,,,,,,,,,,,,,,,,,,,,,,25.02,in compliance,535415.154,2025.0,No,No,No,No,No,No,,
105844,400864000.0,,150 huntington ave,boston,2115.0,150 huntington av,boston,2115.0,495900.0,65536.0,Multifamily Housing,"Multifamily Housing (495900.0),Parking (65536.0)",43.1,76.0,21358045.7,10138871.4,538475.46,3288152.0,674531.501,,,,,,,,,,,,,,,,,,,,,,,in compliance,1213006.961,2025.0,No,No,No,No,No,No,,
105845,2100540000.0,sorella gardner street llc,80 gardner st,boston,2134.0,80 gardner st,boston,2134.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105847,703501055.0,south bay (e&a) llc,101 allstate rd,boston,2125.0,1100  110 massachusetts av,boston,2125.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,No,No,No,No,No,No,,
105851,601141000.0,,409-415 w broadway,boston,2127.0,403 409a w broadway,boston,2127.0,59640.0,,Medical Office,Medical Office (59640.0),59.3,87.0,3535665.7,1657112.9,88009.266,550572.3,112944.402,,,,,,,,,,,,,,,,,,,,,,5.59,in compliance,200953.668,2025.0,No,No,No,No,No,No,,
105852,601159000.0,,384-390 w broadway,boston,2127.0,384  390 w broadway,boston,2127.0,28260.0,,Medical Office,Medical Office (28260.0),65.4,72.0,1849548.5,949793.6,50443.538,263703.1,54096.054,,,,,,,,,,,,,,,,,,,,,,4.71,in compliance,104539.592,2030.0,No,No,No,No,No,No,,
105853,601507001.0,south boston non profit,225 w second st,boston,2127.0,225 w second st,boston,2127.0,58304.0,,Multifamily Housing,Multifamily Housing (58304.0),56.3,78.0,3284928.7,2161983.1,114822.922,329116.5,67514.959,,,,,,,,,,,,,,,,,,,,,,34.28,in compliance,182337.881,2025.0,No,No,No,No,No,No,,
105854,702714000.0,south boston yacht club,1849 columbia rd,boston,2127.0,1849 columbia rd,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
105855,203628000.0,south crescent condo tr,5-19 main st,boston,2129.0,5  19 main st,boston,2129.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
105857,306510000.0,south end/berkeley llc,443 albany st,boston,2118.0,443 albany st,boston,2118.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
105858,306529000.0,south end/berkeley llc,560 harrison ave,boston,2118.0,560 harrison av,boston,2118.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
105860,801109000.0,south end/berkeley llc,30-44 wareham st,boston,2118.0,30  44 wareham st,boston,2118.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105862,1103286000.0,,218-230 south st,boston,2130.0,218  230 south st,boston,2130.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
105863,801022030.0,southampton wholesale,80-88 newmarket sq,boston,2118.0,88  80 newmarket sq,boston,2118.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
105864,703436001.0,southeast  realty  trust,63r boston st,boston,2125.0,63 r boston st,boston,2125.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,No,No,No,No,No,No,,
105865,703441001.0,southeast realty trust,w howell st,boston,2125.0,w howell st,boston,2125.0,80685.0,,Hotel,Hotel (80685.0),53.8,64.0,4339497.1,1669300.0,88656.523,782590.0,160540.513,,,,,,,,,,,,,,,,,,,,,,39.23,in compliance,249197.036,2025.0,No,No,No,No,No,No,,
105866,504309000.0,southern n e conference,105 jersey st,boston,2215.0,peterborough st,boston,2215.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105867,703998000.0,,50 stoughton st,boston,2125.0,sumner st,boston,2125.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105868,1901486000.0,,49 south st,boston,2130.0,49 south st,boston,2130.0,10448.0,,Multifamily Housing,Multifamily Housing (10448.0),54.5,,569303.6,553100.0,29375.141,4749.0,974.21,,,,,,,,,,,,,,,,,,,,,,23.35,in compliance,30349.351,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
105875,2101161000.0,sparhawk loft condominium trust,244 brighton ave,boston,2134.0,244  240 brighton av,boston,2134.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105876,203517850.0,spaulding rehabilitation,300 first ave,boston,2129.0,sixteenth st,boston,2129.0,495368.0,,Other/Specialty Hospital,Other/Specialty Hospital (495368.0),122.3,,60570982.4,46622240.1,2476107.172,4088143.0,1075181.609,,,,,,,,,,,,,,,,,,,,,,21.14,in compliance,3551288.781,2025.0,No,No,Yes,Yes,No,No,,
105877,601254000.0,spice lofts condominium tr,141 w second st,boston,2127.0,141 w second st,boston,2127.0,36000.0,8569.0,Multifamily Housing,"Multifamily Housing (36000.0),Parking (8569.0)",24.6,,884533.4,474800.0,25216.628,120086.0,24634.442,,,,,,,,,,,,,,,,,,,,,,12.93,in compliance,49851.07,2030.0,No,No,No,No,No,No,,
105878,202156001.0,,40-46 cambridge st,boston,2129.0,2  12 spice st,boston,2129.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
105878,202156001.0,,40-46 cambridge st,boston,2129.0,2  12 spice st,boston,2129.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
105880,1801691000.0,spiritco inc,535-541 river st,boston,2126.0,559 river st,boston,2126.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105882,2100871000.0,spofford place condo tr,36 glenville ave,boston,2134.0,5 spofford rd,boston,2134.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105883,1812980100.0,sprague owner llc,63 sprague st,boston,2136.0,63 sprague st,boston,2136.0,23830.0,,Other - Mall,Other - Mall (23830.0),23.2,,553236.9,388700.0,20643.857,48223.0,9892.466,,,,,,,,,,,,,,,,,,,,,,2.97,in compliance,30536.323,2030.0,No,No,No,No,No,No,,
105884,1812981000.0,sprague owner llc,65 sprague st,boston,2136.0,65 sprague st,boston,2136.0,460451.0,,Distribution Center,"Office (33382.0),Distribution Center (274356.0),Non-Refrigerated Warehouse (152713.0)",44.5,32.0,20485388.3,10713495.5,568993.746,2863978.0,587516.447,,,,,,,,,,,,,,,,,,,,,,2.43,in compliance,1156510.193,2025.0,No,No,No,No,No,No,,
105885,1812983000.0,sprague owner llc,67 sprague st,boston,2136.0,67 sprague st,boston,2136.0,22500.0,,Other - Recreation,Other - Recreation (22500.0),44.9,,1010472.9,774400.0,41128.384,69189.0,14193.431,,,,,,,,,,,,,,,,,,,,,,12.86,in compliance,55321.815,2030.0,No,No,No,No,No,No,,
105886,1812983001.0,,91 sprague st,boston,2136.0,91 sprague st,boston,2136.0,50276.0,,Other - Mall,Other - Mall (50276.0),24.4,,1227330.4,748490.0,39752.304,140340.1,28789.368,,,,,,,,,,,,,,,,,,,,,,0.9,in compliance,68541.672,2025.0,No,No,No,No,No,No,,
105888,1812984000.0,sprague owner llc,75-101 sprague st,boston,2136.0,101 sprague st,boston,2136.0,88000.0,,Food Service,"Self-Storage Facility (8726.0),Food Service (79274.0)",107.5,,9462800.3,5732317.6,304443.388,1093342.0,224288.178,,,,,,,,,,,,,,,,,,,,,,26.11,in compliance,528731.566,2025.0,No,No,No,No,No,No,,
105889,2008912000.0,spring street associates llc,97-99 spring st,boston,2132.0,97  99 spring st,boston,2132.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105890,2003594000.0,springhouse inc,44 allandale st,boston,2467.0,allandale st,boston,2467.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,No,No,No,No,No,No,,
105891,602750030.0,,5 channel center st,boston,2127.0,5 channel center st,boston,2127.0,52500.0,,Laboratory,Laboratory (52500.0),197.1,,10347743,4814491.3,255697.633,1621703.0,332676.153,,,,,,,,,,,,,,,,,,,,,,6.06,in compliance,588373.786,2025.0,No,No,No,No,No,No,,
105892,800822000.0,spry richard j,6-14 howard st,boston,2119.0,6  14 howard st,boston,2119.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105893,1102534000.0,srt realty llc,500 amory st,boston,2130.0,510 amory st,boston,2130.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
105894,2201904000.0,,145 n beacon st,boston,2135.0,145 n beacon st,boston,2135.0,128855.0,,Self-Storage Facility,Self-Storage Facility (128855.0),12.2,,1567557.2,461542.7,24512.533,324154.3,66497.013,,,,,,,,,,,,,,,,,,,,,,2.92,in compliance,91009.546,2025.0,No,No,No,No,No,No,,
105895,402350010.0,,352-374 massachusetts ave,boston,2118.0,352  374 massachusetts av,boston,2118.0,54435.0,9844.0,Senior Living Community,"Senior Living Community (53500.0),Parking (9844.0),Retail Store (935.0)",Not Available,,Not Available,,,546605.7,112130.693,,,,,,,,,,,,,,,,,,,,,,42.01,in compliance,112130.693,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
105896,503373000.0,st botolph club inc mass,199 commonwealth ave,boston,2116.0,199 commonwealth av,boston,2116.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
105897,402366000.0,,4-24 albemarle st,boston,2115.0,4  24 albemarle st,boston,2115.0,23200.0,,Multifamily Housing,Multifamily Housing (23200.0),102.5,25.0,2377498.5,1794152.2,95287.423,170969.0,35072.581,,,,,,,,,,,,,,,,,,,,,,55.17,in compliance,130360.004,2025.0,No,No,No,No,No,No,,
105898,402378000.0,,7-11 blackwood st,boston,2115.0,11  7 blackwood st,boston,2115.0,18374.0,,Multifamily Housing,Multifamily Housing (18374.0),109.2,50.0,2006016.7,1478935.3,78546.254,154478.7,31689.761,,,,,,,,,,,,,,,,,,,,,,85.12,in compliance,110236.015,2025.0,No,No,No,No,No,No,,
105899,402385000.0,,144-150 saint botolph st,boston,2115.0,2 blackwood st,boston,2115.0,60430.0,,Multifamily Housing,Multifamily Housing (60430.0),38.7,91.0,2339131.7,1650691.4,87668.22,201770.3,41391.159,,,,,,,,,,,,,,,,,,,,,,19.47,in compliance,129059.379,2025.0,No,No,No,No,No,No,,
105901,504281010.0,st cecilias house inc,108 kilmarnock st,boston,2215.0,108 kilmarnock st,boston,2215.0,80731.0,,Multifamily Housing,Multifamily Housing (80731.0),62.1,83.0,5011421.6,3258981.9,173084.529,513610.7,105362.099,,,,,,,,,,,,,,,,,,,,,,35.44,in compliance,278446.628,2030.0,No,No,No,No,No,No,,
105902,400218000.0,,565-569a tremont st,boston,2118.0,557 569a tremont st,boston,2118.0,34287.0,,Multifamily Housing,Multifamily Housing (34287.0),44.4,16.0,1522475.4,,,446212.0,91535.93,,,,,,,,,,,,,,,,,,,,,,29.74,in compliance,91535.93,2030.0,No,No,No,No,No,No,,
105904,801080000.0,st helenas house inc,89 union park st,boston,2118.0,89 union park st,boston,2118.0,85828.0,,Multifamily Housing,Multifamily Housing (85828.0),58.5,79.0,5020538.6,3762038.4,199801.859,368845.3,75664.925,,,,,,,,,,,,,,,,,,,,,,37.37,in compliance,275466.784,2025.0,No,No,No,No,No,No,,
105905,1201440000.0,st james estates condo trust,66 saint james st,boston,2119.0,66  70 st james st,boston,2119.0,27000.0,,Multifamily Housing,Multifamily Housing (27000.0),46.4,95.0,1251919.9,896700.0,47623.737,104109.0,21356.92,,,,,,,,,,,,,,,,,,,,,,18.75,in compliance,68980.657,2030.0,No,No,No,No,No,No,,
105908,2203688000.0,st johns seminary,676 washington st,boston,2135.0,676  682 washington st,boston,2135.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
105909,2203688000.0,st johns seminary,680 washington st,boston,2135.0,676  682 washington st,boston,2135.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
105910,903820000.0,st josephs community inc,18-28 crispus attucks pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,6840.0,,Multifamily Housing,Multifamily Housing (6840.0),69,,472210,381121.6,20241.368,26696.5,5476.52,,,,,,,,,,,,,,,,,,,,,,77.78,in compliance,25717.888,2025.0,No,No,No,No,No,No,,
105911,903820000.0,st josephs community inc,30-40 crispus attucks pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,8064.0,,Multifamily Housing,Multifamily Housing (8064.0),69,,556710.8,449322.4,23863.513,31473.7,6456.515,,,,,,,,,,,,,,,,,,,,,,76.97,in compliance,30320.028,2025.0,No,No,No,No,No,No,,
105912,903820000.0,st josephs community inc,42-48 crispus attucks pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,4560.0,,Multifamily Housing,Multifamily Housing (4560.0),69,,314806.7,254081.1,13494.247,17797.6,3651.0,,,,,,,,,,,,,,,,,,,,,,76.97,in compliance,17145.247,2025.0,No,No,No,No,No,No,,
105913,903820000.0,st josephs community inc,50-60 crispus attucks pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,7400.0,,Multifamily Housing,Multifamily Housing (7400.0),69,,510870.5,412324.6,21898.56,28882.1,5924.874,,,,,,,,,,,,,,,,,,,,,,74.54,in compliance,27823.434,2025.0,No,No,No,No,No,No,,
105914,903820000.0,st josephs community inc,62-68 crispus attucks pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,2520.0,,Multifamily Housing,Multifamily Housing (2520.0),69,,173972.1,140413.3,7457.35,9835.5,2017.654,,,,,,,,,,,,,,,,,,,,,,74.54,in compliance,9475.004,2025.0,No,No,No,No,No,No,,
105915,903820000.0,st josephs community inc,70-84 crispus attucks pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,6300.0,,Multifamily Housing,Multifamily Housing (6300.0),69,,434930.2,351033.1,18643.368,24588.8,5044.146,,,,,,,,,,,,,,,,,,,,,,74.54,in compliance,23687.514,2025.0,No,No,No,No,No,No,,
105916,903820000.0,st josephs community inc,86-94 crispus attucks pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,12000.0,,Multifamily Housing,Multifamily Housing (12000.0),69,,828438.6,668634.6,35511.184,46835.9,9607.917,,,,,,,,,,,,,,,,,,,,,,74.54,in compliance,45119.101,2025.0,No,No,No,No,No,No,,
105917,903820000.0,st josephs community inc,1-21 fenwick pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,11400.0,,Multifamily Housing,Multifamily Housing (11400.0),69,,787016.6,635202.8,33735.621,44494.1,9127.52,,,,,,,,,,,,,,,,,,,,,,117.26,in compliance,42863.141,2025.0,No,No,No,No,No,No,,
105918,903820000.0,st josephs community inc,1-17 hommagen ct,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,7600.0,,Multifamily Housing,Multifamily Housing (7600.0),69,,524677.8,423468.5,22490.412,29662.7,6085.006,,,,,,,,,,,,,,,,,,,,,,62.96,in compliance,28575.418,2025.0,No,No,No,No,No,No,,
105919,903820000.0,st josephs community inc,19-25 hommagen ct,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,2520.0,,Multifamily Housing,Multifamily Housing (2520.0),69,,173972.1,140413.3,7457.35,9835.5,2017.654,,,,,,,,,,,,,,,,,,,,,,62.96,in compliance,9475.004,2025.0,No,No,No,No,No,No,,
105920,903820000.0,st josephs community inc,1-9 obierne pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,4832.0,,Multifamily Housing,Multifamily Housing (4832.0),69,,333584.6,269236.8,14299.166,18859.2,3868.776,,,,,,,,,,,,,,,,,,,,,,71.86,in compliance,18167.942,2025.0,No,No,No,No,No,No,,
105921,903820000.0,st josephs community inc,2-20 obierne pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,11400.0,,Multifamily Housing,Multifamily Housing (11400.0),69,,787016.6,635202.8,33735.621,44494.1,9127.52,,,,,,,,,,,,,,,,,,,,,,28.21,in compliance,42863.141,2025.0,No,No,No,No,No,No,,
105922,903820000.0,st josephs community inc,21-31 obierne pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,5040.0,,Multifamily Housing,Multifamily Housing (5040.0),69,,347944.2,280826.5,14914.695,19671.1,4035.329,,,,,,,,,,,,,,,,,,,,,,71.86,in compliance,18950.024,2025.0,No,No,No,No,No,No,,
105923,903820000.0,st josephs community inc,22-32 obierne pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,7400.0,,Multifamily Housing,Multifamily Housing (7400.0),69,,510870.5,412324.6,21898.56,28882.1,5924.874,,,,,,,,,,,,,,,,,,,,,,71.86,in compliance,27823.434,2025.0,No,No,No,No,No,No,,
105924,903820000.0,st josephs community inc,4-18 crispus attucks pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,8132.0,,Multifamily Housing,Multifamily Housing (8132.0),69,,561405.3,453111.3,24064.741,31739.2,6510.979,,,,,,,,,,,,,,,,,,,,,,62.96,in compliance,30575.72,2025.0,No,No,No,No,No,No,,
105925,903820000.0,st josephs community inc,96-102 crispus attucks pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,3360.0,,Multifamily Housing,Multifamily Housing (3360.0),69,,231962.8,187217.6,9943.127,13114.1,2690.226,,,,,,,,,,,,,,,,,,,,,,28.21,in compliance,12633.353,2025.0,No,No,No,No,No,No,,
105926,903820000.0,st josephs community inc,11-19 obierne pl,boston,2119.0,102  104 crispus attucks pl,boston,2119.0,4560.0,,Multifamily Housing,Multifamily Housing (4560.0),69,,314806.7,254081.1,13494.247,17797.6,3651.0,,,,,,,,,,,,,,,,,,,,,,71.86,in compliance,17145.247,2025.0,No,No,No,No,No,No,,
105927,1200603000.0,st josephs community inc,90-96 regent st,boston,2119.0,rockland st,boston,2119.0,10080.0,,Multifamily Housing,Multifamily Housing (10080.0),65.7,,662293.5,561653.0,29829.391,29496.0,6050.809,,,,,,,,,,,,,,,,,,,,,,45.72,in compliance,35880.2,2030.0,No,No,No,No,No,No,,
105928,1200603000.0,st josephs community inc,55-61 rockland st,boston,2119.0,rockland st,boston,2119.0,4560.0,,Multifamily Housing,Multifamily Housing (4560.0),65.7,,299608.9,254081.1,13494.247,13343.4,2737.265,,,,,,,,,,,,,,,,,,,,,,95.99,in compliance,16231.512,2030.0,No,No,No,No,No,No,,
105929,1200603000.0,st josephs community inc,76-78 regent sq,boston,2119.0,rockland st,boston,2119.0,1680.0,,Multifamily Housing,Multifamily Housing (1680.0),65.7,,110382.2,93608.8,4971.563,4916.0,1008.468,,,,,,,,,,,,,,,,,,,,,,60.56,in compliance,5980.031,2030.0,No,No,No,No,No,No,,
105930,1200603000.0,st josephs community inc,108-118 regent sq,boston,2119.0,rockland st,boston,2119.0,5120.0,,Multifamily Housing,Multifamily Housing (5120.0),65.7,,336403,285284.1,15151.439,14982.1,3073.428,,,,,,,,,,,,,,,,,,,,,,42.79,in compliance,18224.867,2030.0,No,No,No,No,No,No,,
105931,1200603000.0,st josephs community inc,1-4 regent sq,boston,2119.0,rockland st,boston,2119.0,3360.0,,Multifamily Housing,Multifamily Housing (3360.0),65.7,,220764.5,187217.6,9943.127,9832.0,2016.936,,,,,,,,,,,,,,,,,,,,,,57.71,in compliance,11960.063,2030.0,No,No,No,No,No,No,,
105932,1200603000.0,st josephs community inc,96-106 regent st,boston,2119.0,rockland st,boston,2119.0,4832.0,,Multifamily Housing,Multifamily Housing (4832.0),65.7,,317480.4,269236.8,14299.166,14139.4,2900.557,,,,,,,,,,,,,,,,,,,,,,42.79,in compliance,17199.723,2030.0,No,No,No,No,No,No,,
105934,1201420000.0,st josephs community inc,85-95 circuit st,boston,2119.0,85  103 circuit st,boston,2119.0,5040.0,,Multifamily Housing,Multifamily Housing (5040.0),70.4,,354717.2,280826.5,14914.695,21656.1,4442.532,,,,,,,,,,,,,,,,,,,,,,109.06,in compliance,19357.227,2030.0,No,No,No,No,No,No,,
105935,1201420000.0,st josephs community inc,87 circuit st,boston,2119.0,85  103 circuit st,boston,2119.0,5120.0,,Multifamily Housing,Multifamily Housing (5120.0),70.4,,360347.7,285284.1,15151.439,21999.9,4513.059,,,,,,,,,,,,,,,,,,,,,,109.06,in compliance,19664.498,2030.0,No,No,No,No,No,No,,
105936,1301320010.0,st kevin's lp mass lp,516 columbia rd,boston,2125.0,516 columbia rd,boston,2125.0,25701.0,,Multifamily Housing,Multifamily Housing (25701.0),48.7,67.0,1252688.2,716100.0,38032.071,157265.0,32261.342,,,,,,,,,,,,,,,,,,,,,,49.71,in compliance,70293.413,2030.0,No,No,No,No,No,No,,
105937,1301403000.0,st marys infant asylum,90 cushing ave,boston,2125.0,jerome st,boston,2125.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
